	Unnamed: 0	Unnamed: 0.1	filename	onset	offset	event_label	start	name	original_label
1249	9624	3541	5yj6DXJ3wXg_21.wav	1.73	6.731	BabyCry	21	5yj6DXJ3wXg	/t/dd00002
1404	3010	18989	HMnF8n9c5-Y_30.wav	4.142	5.425	BabyCry	30	HMnF8n9c5-Y	/t/dd00002
522	6293	4301	jo3nhAb_30.wav	0.615	4.405	Other	30	jo3nhAb	/t/dd00005
1305	3074	8373	W-J3TTV2RNo_30.wav	3.16	3.905	BabyCry	30	W-J3TTV2RNo	/t/dd00002
240	790	16824	cCn5uAJi5J4_0.wav	0.079	10.0	Other	0	cCn5uAJi5J4	/t/dd00135
1654	6142	16684	VSf-6xznJyk_240.wav	3.723	3.819	BabyCry	240	VSf-6xznJyk	/t/dd00002
171	3708	17803	ZxeWC_16.wav	5.288	9.605	Other	16	ZxeWC	/t/dd00135
81	4628	9527	lL-ojSxhenQ_10.wav	0.0	10.0	Other	10	lL-ojSxhenQ	/t/dd00013
789	2180	11487	-hXw8JMu1mg_40.wav	6.636	6.857	Other	40	-hXw8JMu1mg	/t/dd00001
2193	6595	5076	t0wsULsz01E_0.wav	5.696	5.958	BabyCry	0	t0wsULsz01E	/t/dd00002
345	4054	14504	y8evrwWZjl8_160.wav	3.04	5.877	Other	160	y8evrwWZjl8	/t/dd00005
912	356	14557	UnuOy0aZHqo_370.wav	6.189	6.87	Other	370	UnuOy0aZHqo	/m/0ytgt
811	9836	15626	r2ydhbuSkFs_10.wav	3.962	5.464	Other	10	r2ydhbuSkFs	/t/dd00001
2095	4018	10821	KYwLCuV7VCU_20.wav	0.0	7.784	BabyCry	20	KYwLCuV7VCU	/t/dd00002
168	3930	10984	3pM2fk741u8_0.wav	4.963	6.208	Other	0	3pM2fk741u8	/t/dd00135
856	2965	17180	v6-yXkylPW0_90.wav	0.756	1.811	Other	90	v6-yXkylPW0	/t/dd00001
430	7691	7565	767SBLnTTlA_30.wav	0.667	2.213	Other	30	767SBLnTTlA	/t/dd00005
2258	2546	1825	DnrzWno9RY0_23.wav	7.185	7.712	BabyCry	23	DnrzWno9RY0	/t/dd00002
176	3812	1959	WOXjuMjFFO0_590.wav	7.007	9.861	Other	590	WOXjuMjFFO0	/t/dd00135
120	264	18848	bU2DcKTehgo_240.wav	2.449	2.945	Other	240	bU2DcKTehgo	/t/dd00013
1062	9190	17918	c75UVr7GiNI_590.wav	3.134	3.606	Other	590	c75UVr7GiNI	/m/0ytgt
63	217	16862	g3DCGCibPQw_20.wav	1.969	2.835	Other	20	g3DCGCibPQw	/t/dd00013
172	3119	3617	OiDwwx-YNlI_440.wav	7.938	9.865	Other	440	OiDwwx-YNlI	/t/dd00135
871	879	8466	WOOjZkvFNUc_0.wav	6.461	7.59	Other	0	WOOjZkvFNUc	/t/dd00001
2187	3370	15221	3rOW5pLcFm0_6.wav	1.727	3.342	BabyCry	6	3rOW5pLcFm0	/t/dd00002
681	9251	11236	nXb4YQJKI-I_40.wav	2.97	4.969	Other	40	nXb4YQJKI-I	/t/dd00001
1111	10993	18570	42QgE4mM55I_30.wav	0.0	2.118	Other	30	42QgE4mM55I	/m/0ytgt
752	10039	11121	pGvHqleprY8_30.wav	2.971	3.803	Other	30	pGvHqleprY8	/t/dd00001
1984	6733	5434	gme2miCGRvI_30.wav	2.661	3.062	BabyCry	30	gme2miCGRvI	/t/dd00002
1920	4515	10415	kpoDBzcWeSU_30.wav	6.684	9.639	BabyCry	30	kpoDBzcWeSU	/t/dd00002
569	8556	5977	YyL63EKotgk_30.wav	0.0	6.554	Other	30	YyL63EKotgk	/t/dd00005
754	5274	5049	og_0.wav	6.756	8.142	Other	0	og	/t/dd00001
1672	4377	8198	hBDrDdTPqEs_10.wav	8.702	9.451	BabyCry	10	hBDrDdTPqEs	/t/dd00002
1368	3174	17484	hC7sSMWLwDo_16.wav	4.657	4.852	BabyCry	16	hC7sSMWLwDo	/t/dd00002
160	327	17239	CSu8Bv3EY6o_40.wav	0.0	5.381	Other	40	CSu8Bv3EY6o	/t/dd00135
489	6858	6201	gVYEaAqqWkQ_0.wav	7.298	9.504	Other	0	gVYEaAqqWkQ	/t/dd00005
570	10522	7830	IpP_70.wav	0.0	2.618	Other	70	IpP	/t/dd00005
20	5442	14903	vHvlqDSQQjw_0.wav	0.042	10.0	Other	0	vHvlqDSQQjw	/t/dd00013
1493	3093	4417	FSQ2vBJ0hmw_15.wav	6.193	6.733	BabyCry	15	FSQ2vBJ0hmw	/t/dd00002
1939	1662	9478	g4UK7TpsXIE_30.wav	7.536	10.0	BabyCry	30	g4UK7TpsXIE	/t/dd00002
2196	2313	2021	VulZxeOeHyg_100.wav	0.008	1.849	BabyCry	100	VulZxeOeHyg	/t/dd00002
113	9506	15122	YAfh3rWs3UQ_30.wav	0.0	10.0	Other	30	YAfh3rWs3UQ	/t/dd00013
1169	9988	2362	p9HePws5-fM_30.wav	9.334	9.536	Other	30	p9HePws5-fM	/m/0ytgt
1263	1848	2078	5Yo00g8ugss_30.wav	5.26	6.283	BabyCry	30	5Yo00g8ugss	/t/dd00002
1785	4112	5343	7obYklU0KQM_30.wav	0.008	0.236	BabyCry	30	7obYklU0KQM	/t/dd00002
540	2395	6180	6kiY6IstKJA_120.wav	9.326	10.0	Other	120	6kiY6IstKJA	/t/dd00005
1955	3513	8629	o7Eqh8X_10.wav	1.728	2.524	BabyCry	10	o7Eqh8X	/t/dd00002
435	8673	16337	5bfI8GJ2crA_30.wav	2.165	2.52	Other	30	5bfI8GJ2crA	/t/dd00005
761	3427	10842	_120.wav	1.28	2.228	Other	120		/t/dd00001
1016	2601	2864	U1xwMaMV3w0_170.wav	8.077	8.686	Other	170	U1xwMaMV3w0	/m/0ytgt
1865	6719	1977	Qnhx8pLWMkw_30.wav	4.886	10.0	BabyCry	30	Qnhx8pLWMkw	/t/dd00002
968	11114	10986	2E25HlSLJZM_30.wav	3.242	6.884	Other	30	2E25HlSLJZM	/m/0ytgt
1684	9432	7310	6VjMmk0Oox0_50.wav	2.044	3.987	BabyCry	50	6VjMmk0Oox0	/t/dd00002
1363	1514	13524	BiwgiNLIMBk_130.wav	7.863	8.096	BabyCry	130	BiwgiNLIMBk	/t/dd00002
493	4342	850	8wIUhbLvkrA_10.wav	6.071	10.0	Other	10	8wIUhbLvkrA	/t/dd00005
2261	4615	16686	VSf-6xznJyk_240.wav	5.13	5.884	BabyCry	240	VSf-6xznJyk	/t/dd00002
842	533	9593	4Smh-L3I0J4_70.wav	4.051	5.391	Other	70	4Smh-L3I0J4	/t/dd00001
2154	10357	11574	V7wxEH10pXI_16.wav	8.283	8.52	BabyCry	16	V7wxEH10pXI	/t/dd00002
1063	7678	2265	pg6asEQ50Hw_2.wav	1.194	1.698	Other	2	pg6asEQ50Hw	/m/0ytgt
2167	8085	11568	V7wxEH10pXI_16.wav	4.004	4.835	BabyCry	16	V7wxEH10pXI	/t/dd00002
848	2353	18939	6jAZGb8k6tE_90.wav	8.472	8.948	Other	90	6jAZGb8k6tE	/t/dd00001
2208	1421	7728	E1xevDcdzZY_30.wav	6.336	6.998	BabyCry	30	E1xevDcdzZY	/t/dd00002
684	7903	267	2tC6tT0VKYc_30.wav	9.575	10.0	Other	30	2tC6tT0VKYc	/t/dd00001
804	9508	11429	iRj3qI9jBNc_70.wav	8.746	9.722	Other	70	iRj3qI9jBNc	/t/dd00001
336	8337	14807	kS7pB1aVs3g_24.wav	2.34	3.877	Other	24	kS7pB1aVs3g	/t/dd00005
1750	9838	14137	tVQ4CFGbMM4_10.wav	0.141	0.243	BabyCry	10	tVQ4CFGbMM4	/t/dd00002
1832	9410	1821	DnrzWno9RY0_23.wav	3.282	4.098	BabyCry	23	DnrzWno9RY0	/t/dd00002
1130	3202	11482	4nTjYJmk62E_10.wav	8.003	8.694	Other	10	4nTjYJmk62E	/m/0ytgt
1866	148	15994	Mm2Uv4kIYN4_80.wav	2.363	3.025	BabyCry	80	Mm2Uv4kIYN4	/t/dd00002
2012	1280	16721	XZ5oHxjfHKY_30.wav	0.008	5.173	BabyCry	30	XZ5oHxjfHKY	/t/dd00002
876	1877	5971	bN0IL8Qd3ww_0.wav	8.31	8.925	Other	0	bN0IL8Qd3ww	/t/dd00001
285	4699	18779	YA2qegUMNSc_510.wav	5.882	10.0	Other	510	YA2qegUMNSc	/t/dd00135
2137	4504	1748	UNJmzbRfYQg_5.wav	1.459	2.57	BabyCry	5	UNJmzbRfYQg	/t/dd00002
1894	4910	18692	eXkDr7HlT0k_0.wav	7.428	9.574	BabyCry	0	eXkDr7HlT0k	/t/dd00002
1534	4265	11959	9zNcL0ixEAs_26.wav	5.647	7.286	BabyCry	26	9zNcL0ixEAs	/t/dd00002
293	1528	8550	0VJa1W21b_30.wav	3.377	3.743	Other	30	0VJa1W21b	/t/dd00135
1421	7994	18691	eXkDr7HlT0k_0.wav	3.875	5.948	BabyCry	0	eXkDr7HlT0k	/t/dd00002
1576	8470	8209	wJqve-65MZY_29.wav	8.773	9.379	BabyCry	29	wJqve-65MZY	/t/dd00002
2039	5022	16113	lTDyOycL5M8_20.wav	4.505	5.034	BabyCry	20	lTDyOycL5M8	/t/dd00002
1353	1980	14677	O2_30.wav	2.536	2.861	BabyCry	30	O2	/t/dd00002
6	10480	1672	abzx1N3ErUQ_0.wav	0.0	6.725	Other	0	abzx1N3ErUQ	/t/dd00013
1381	9991	16315	xjiXiE65VMc_30.wav	0.737	1.394	BabyCry	30	xjiXiE65VMc	/t/dd00002
2381	5669	407	AaNZJHUXraw_10.wav	4.304	5.448	BabyCry	10	AaNZJHUXraw	/t/dd00002
2086	4352	12092	oDiOfjsKWy4_11.wav	7.493	8.412	BabyCry	11	oDiOfjsKWy4	/t/dd00002
260	5063	2236	5N6ofMw8PUI_30.wav	4.229	10.0	Other	30	5N6ofMw8PUI	/t/dd00135
680	9808	10254	7sUBHnOcITs_30.wav	5.98	10.0	Other	30	7sUBHnOcITs	/t/dd00001
992	8199	3514	05-cMd-1l9M_30.wav	6.564	7.416	Other	30	05-cMd-1l9M	/m/0ytgt
1118	2690	17851	nNHW3Uxlb-g_30.wav	9.386	10.0	Other	30	nNHW3Uxlb-g	/m/0ytgt
1048	10023	14428	0bW0VveFFEk_110.wav	4.685	5.236	Other	110	0bW0VveFFEk	/m/0ytgt
1484	6057	10199	MJyL-OTTT78_50.wav	4.144	4.993	BabyCry	50	MJyL-OTTT78	/t/dd00002
1	4254	7089	zrcwZLfspSE_200.wav	4.541	10.0	Other	200	zrcwZLfspSE	/t/dd00013
1088	7650	16642	1GFclDpGhu0_200.wav	6.015	6.721	Other	200	1GFclDpGhu0	/m/0ytgt
1233	4797	16946	P02Zdk3amjk_30.wav	4.079	6.197	BabyCry	30	P02Zdk3amjk	/t/dd00002
841	9053	10158	QOzmTnrGiR0_40.wav	4.994	5.483	Other	40	QOzmTnrGiR0	/t/dd00001
2247	176	16845	PyXQVNaAbHc_30.wav	0.126	6.472	BabyCry	30	PyXQVNaAbHc	/t/dd00002
1243	10938	100	i13woB5tvQE_30.wav	5.057	5.241	BabyCry	30	i13woB5tvQE	/t/dd00002
2300	8554	2383	FMwO2TsiKwo_60.wav	4.789	5.134	BabyCry	60	FMwO2TsiKwo	/t/dd00002
329	4253	3944	G-dfsi7M4SA_40.wav	4.236	6.87	Other	40	G-dfsi7M4SA	/t/dd00005
2216	7090	11392	HUrt-wFxTEY_50.wav	2.705	3.701	BabyCry	50	HUrt-wFxTEY	/t/dd00002
1225	5535	18764	ypmfbwrqL4s_30.wav	0.118	1.984	BabyCry	30	ypmfbwrqL4s	/t/dd00002
1586	1470	15992	Mm2Uv4kIYN4_80.wav	0.0	0.241	BabyCry	80	Mm2Uv4kIYN4	/t/dd00002
1789	8369	15217	PA0kmaKo84Q_60.wav	9.388	9.518	BabyCry	60	PA0kmaKo84Q	/t/dd00002
709	4674	5207	WVKwdXOTnTE_0.wav	6.56	7.055	Other	0	WVKwdXOTnTE	/t/dd00001
188	1229	18157	u2xEjJXkeG8_22.wav	8.916	9.694	Other	22	u2xEjJXkeG8	/t/dd00135
1527	929	715	NTg4toxmcN4_10.wav	0.843	1.339	BabyCry	10	NTg4toxmcN4	/t/dd00002
919	4902	1484	f0ZVX_50.wav	0.0	0.736	Other	50	f0ZVX	/m/0ytgt
751	4703	568	9esiGgS2-RA_80.wav	3.289	7.144	Other	80	9esiGgS2-RA	/t/dd00001
2069	7613	4194	ikyuvMEe1Bw_30.wav	3.803	4.853	BabyCry	30	ikyuvMEe1Bw	/t/dd00002
337	9928	16868	8ntKBILZ06k_30.wav	0.386	2.0	Other	30	8ntKBILZ06k	/t/dd00005
1636	4775	2742	sCnyY4QE9RU_20.wav	1.433	3.452	BabyCry	20	sCnyY4QE9RU	/t/dd00002
2301	9856	1069	CDKc-ukBobU_30.wav	3.816	4.341	BabyCry	30	CDKc-ukBobU	/t/dd00002
2045	5446	5346	7obYklU0KQM_30.wav	3.439	9.308	BabyCry	30	7obYklU0KQM	/t/dd00002
138	240	5639	bhkGB5OQCPM_30.wav	7.85	9.072	Other	30	bhkGB5OQCPM	/t/dd00135
670	9538	9871	evmMzwES6bY_20.wav	4.071	10.0	Other	20	evmMzwES6bY	/t/dd00001
134	1124	2995	MIPQtqx7iRs_30.wav	1.11	2.689	Other	30	MIPQtqx7iRs	/t/dd00135
1503	6329	3473	OVsI6Z0ulVk_0.wav	9.239	9.89	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
1964	2621	454	bWb7maOK2N4_50.wav	4.024	4.993	BabyCry	50	bWb7maOK2N4	/t/dd00002
1625	6534	10994	2OHsowwcOF8_50.wav	6.665	9.386	BabyCry	50	2OHsowwcOF8	/t/dd00002
1138	1249	10388	Lskwpp95AIs_2.wav	0.0	0.182	Other	2	Lskwpp95AIs	/m/0ytgt
1759	3539	9622	aw9seLyya6c_0.wav	1.829	2.023	BabyCry	0	aw9seLyya6c	/t/dd00002
1044	7102	3519	xo6DiyIRyvE_30.wav	8.738	9.843	Other	30	xo6DiyIRyvE	/m/0ytgt
2118	1274	10127	UznbhXLZ1Io_0.wav	6.577	7.918	BabyCry	0	UznbhXLZ1Io	/t/dd00002
2234	2897	4585	aeiXr2U079g_30.wav	9.364	10.0	BabyCry	30	aeiXr2U079g	/t/dd00002
298	9186	9504	qFAfnf3gj2I_240.wav	0.451	1.874	Other	240	qFAfnf3gj2I	/t/dd00135
1656	3506	176	8mU1Q6ffIqg_23.wav	4.915	9.253	BabyCry	23	8mU1Q6ffIqg	/t/dd00002
109	1578	12669	_260.wav	9.024	10.0	Other	260		/t/dd00013
756	8540	12062	G7dZfzvZcTs_90.wav	1.24	1.947	Other	90	G7dZfzvZcTs	/t/dd00001
1974	5784	14778	e9oV9PFkSkE_50.wav	2.924	4.381	BabyCry	50	e9oV9PFkSkE	/t/dd00002
1435	39	4413	FSQ2vBJ0hmw_15.wav	3.878	4.572	BabyCry	15	FSQ2vBJ0hmw	/t/dd00002
1105	7138	2754	qZV7ycZI3-8_80.wav	7.408	8.131	Other	80	qZV7ycZI3-8	/m/0ytgt
169	10386	9284	ehXNkYVFkmc_220.wav	0.0	0.992	Other	220	ehXNkYVFkmc	/t/dd00135
2251	9130	4382	iOdbSax_40.wav	5.749	5.862	BabyCry	40	iOdbSax	/t/dd00002
2076	281	7585	RZjCFj7QUWE_80.wav	0.298	1.695	BabyCry	80	RZjCFj7QUWE	/t/dd00002
373	2248	17831	2wGvpfAkly0_30.wav	4.72	6.883	Other	30	2wGvpfAkly0	/t/dd00005
2100	10858	2744	sCnyY4QE9RU_20.wav	7.546	8.643	BabyCry	20	sCnyY4QE9RU	/t/dd00002
1205	1824	15077	jgXecFKbzuM_10.wav	3.574	3.92	BabyCry	10	jgXecFKbzuM	/t/dd00002
2177	1247	9340	Ei1L5HBldWY_2.wav	4.696	5.275	BabyCry	2	Ei1L5HBldWY	/t/dd00002
390	1459	16530	EijTwCm-pRM_30.wav	2.155	2.327	Other	30	EijTwCm-pRM	/t/dd00005
96	8245	18049	kQfIiIiAcn8_110.wav	0.0	10.0	Other	110	kQfIiIiAcn8	/t/dd00013
1723	760	12231	YdK3PBVeaIs_30.wav	9.283	10.0	BabyCry	30	YdK3PBVeaIs	/t/dd00002
1590	6947	2552	pu8KFBgS4ZE_12.wav	6.125	9.15	BabyCry	12	pu8KFBgS4ZE	/t/dd00002
1790	10674	16944	P02Zdk3amjk_30.wav	0.693	3.142	BabyCry	30	P02Zdk3amjk	/t/dd00002
1871	976	11945	Id4eMIZ6gak_16.wav	6.364	7.194	BabyCry	16	Id4eMIZ6gak	/t/dd00002
1890	10349	10085	MaHYn7BD2s0_0.wav	0.986	2.618	BabyCry	0	MaHYn7BD2s0	/t/dd00002
312	1227	15458	T9KyGXBHHKI_10.wav	7.065	7.795	Other	10	T9KyGXBHHKI	/t/dd00005
2206	1663	6466	-3UBJIEYKVg_20.wav	7.543	9.146	BabyCry	20	-3UBJIEYKVg	/t/dd00002
8	10165	1469	jRievNRi8Ug_280.wav	0.0	10.0	Other	280	jRievNRi8Ug	/t/dd00013
1800	2556	11219	m_9.wav	4.405	5.569	BabyCry	9	m	/t/dd00002
1491	2425	16948	P02Zdk3amjk_30.wav	7.008	7.394	BabyCry	30	P02Zdk3amjk	/t/dd00002
283	5719	16798	Ar0qgvu2BY8_80.wav	8.287	9.619	Other	80	Ar0qgvu2BY8	/t/dd00135
1314	9076	12126	qyrrz3-Dl-A_30.wav	3.394	3.654	BabyCry	30	qyrrz3-Dl-A	/t/dd00002
782	11138	48	5MZYUwiSfVg_70.wav	4.678	4.976	Other	70	5MZYUwiSfVg	/t/dd00001
619	6325	2921	MjVeChuw2uY_40.wav	1.374	1.982	Other	40	MjVeChuw2uY	/t/dd00001
45	3451	18402	d4HRC_50.wav	0.0	10.0	Other	50	d4HRC	/t/dd00013
1341	5897	14149	tVQ4CFGbMM4_10.wav	9.731	10.0	BabyCry	10	tVQ4CFGbMM4	/t/dd00002
1927	10153	16246	Iz887JCFlog_30.wav	5.887	6.119	BabyCry	30	Iz887JCFlog	/t/dd00002
507	10969	1600	cbRROEN4xCQ_50.wav	6.801	8.097	Other	50	cbRROEN4xCQ	/t/dd00005
236	6670	13358	syciB53536k_20.wav	8.559	10.0	Other	20	syciB53536k	/t/dd00135
2004	10720	14873	vxvUtYVtHGw_110.wav	0.867	3.758	BabyCry	110	vxvUtYVtHGw	/t/dd00002
439	3968	2467	-JcRwspJ4Xw_30.wav	2.865	7.463	Other	30	-JcRwspJ4Xw	/t/dd00005
816	8501	14279	VhSO9XSRBJo_90.wav	0.87	1.907	Other	90	VhSO9XSRBJo	/t/dd00001
449	4629	15017	0aqR4zaYEn4_30.wav	5.559	10.0	Other	30	0aqR4zaYEn4	/t/dd00005
1313	5105	11398	HUrt-wFxTEY_50.wav	8.808	9.529	BabyCry	50	HUrt-wFxTEY	/t/dd00002
1711	6147	8406	G_20.wav	5.401	10.0	BabyCry	20	G	/t/dd00002
203	1618	9438	f8X9CRdUouY_30.wav	6.598	7.563	Other	30	f8X9CRdUouY	/t/dd00135
61	9233	16513	53fTLZAb8FY_170.wav	1.268	1.795	Other	170	53fTLZAb8FY	/t/dd00013
659	940	17058	oPBrZeFpToY_90.wav	6.67	7.232	Other	90	oPBrZeFpToY	/t/dd00001
610	1137	7229	NPHM3MKY2Yw_0.wav	2.764	3.979	Other	0	NPHM3MKY2Yw	/t/dd00001
518	1724	15820	5Fm0reb54dA_30.wav	0.008	1.516	Other	30	5Fm0reb54dA	/t/dd00005
1382	1936	13376	NeYaCucMRKE_270.wav	3.756	4.766	BabyCry	270	NeYaCucMRKE	/t/dd00002
1607	10126	16114	lTDyOycL5M8_20.wav	5.289	7.117	BabyCry	20	lTDyOycL5M8	/t/dd00002
1408	8677	14750	IngI-SUImbw_50.wav	5.917	7.58	BabyCry	50	IngI-SUImbw	/t/dd00002
2362	9048	13906	_30.wav	3.268	3.945	BabyCry	30		/t/dd00002
392	8453	2314	5xJRefFoqqY_30.wav	2.583	3.134	Other	30	5xJRefFoqqY	/t/dd00005
2227	6553	2366	iMfSp9rsA_10.wav	7.691	8.068	BabyCry	10	iMfSp9rsA	/t/dd00002
1953	7488	12593	e03YSMWr27k_0.wav	6.01	7.495	BabyCry	0	e03YSMWr27k	/t/dd00002
1730	5844	10494	4fVlWqNolHE_30.wav	6.415	7.055	BabyCry	30	4fVlWqNolHE	/t/dd00002
1058	5068	12801	LCTdQOtlaOc_10.wav	2.099	3.468	Other	10	LCTdQOtlaOc	/m/0ytgt
194	3148	9286	wf5zaQTMDQM_0.wav	9.283	10.0	Other	0	wf5zaQTMDQM	/t/dd00135
287	9139	8741	yS6XW0lRFP4_7.wav	5.465	9.021	Other	7	yS6XW0lRFP4	/t/dd00135
197	10920	4235	sXJnV44Swfg_5.wav	2.85	7.109	Other	5	sXJnV44Swfg	/t/dd00135
2123	5799	5414	o5kpl8kO8lI_30.wav	8.337	8.739	BabyCry	30	o5kpl8kO8lI	/t/dd00002
815	8112	5045	og_0.wav	2.283	2.638	Other	0	og	/t/dd00001
128	7640	16789	f9I0NrkFRgI_500.wav	2.551	4.331	Other	500	f9I0NrkFRgI	/t/dd00135
389	9696	2047	p9XXEBoqysU_40.wav	0.126	2.394	Other	40	p9XXEBoqysU	/t/dd00005
1405	6849	8630	o7Eqh8X_10.wav	2.784	2.979	BabyCry	10	o7Eqh8X	/t/dd00002
1673	5372	13110	JkbwfZGDXKE_30.wav	9.244	10.0	BabyCry	30	JkbwfZGDXKE	/t/dd00002
776	461	5245	rcFtQd9Rv1k_10.wav	3.771	5.315	Other	10	rcFtQd9Rv1k	/t/dd00001
1101	5013	4353	XgZURkU6xnc_40.wav	6.968	8.303	Other	40	XgZURkU6xnc	/m/0ytgt
1327	1202	410	3uVdX0Yg2Mg_50.wav	0.0	0.498	BabyCry	50	3uVdX0Yg2Mg	/t/dd00002
905	63	4807	LRelPMuIjbU_60.wav	8.374	9.59	Other	60	LRelPMuIjbU	/m/0ytgt
2335	4559	12078	CDQ4F1c84fE_11.wav	8.664	9.852	BabyCry	11	CDQ4F1c84fE	/t/dd00002
1664	4322	5496	b6NiLwHZyC8_9.wav	5.209	9.595	BabyCry	9	b6NiLwHZyC8	/t/dd00002
2383	3936	12836	RVMcJNpclYk_30.wav	2.417	5.039	BabyCry	30	RVMcJNpclYk	/t/dd00002
693	1961	3310	hhsP0mP5u6M_20.wav	6.686	7.42	Other	20	hhsP0mP5u6M	/t/dd00001
735	3835	1064	nFY1_30.wav	5.958	6.297	Other	30	nFY1	/t/dd00001
1315	421	2039	oCMds_6.wav	8.204	8.507	BabyCry	6	oCMds	/t/dd00002
902	9082	12960	GrOc3L3EB8k_10.wav	8.299	9.323	Other	10	GrOc3L3EB8k	/t/dd00001
795	6509	5879	VPWDdoixoVI_10.wav	9.699	10.0	Other	10	VPWDdoixoVI	/t/dd00001
2055	9834	17086	K8On7nUJuP8_30.wav	0.0	0.685	BabyCry	30	K8On7nUJuP8	/t/dd00002
1456	3097	12004	uQVlRLSUDcM_30.wav	0.0	0.33	BabyCry	30	uQVlRLSUDcM	/t/dd00002
447	9368	730	1BONmqrMqo8_30.wav	7.048	10.0	Other	30	1BONmqrMqo8	/t/dd00005
1201	4705	8295	1o_40.wav	8.548	10.0	Other	40	1o	/m/0ytgt
1592	4621	8877	jfJpfdPWrC4_10.wav	1.333	3.768	BabyCry	10	jfJpfdPWrC4	/t/dd00002
1483	11024	11198	Rl8gLsg7d_30.wav	2.614	6.425	BabyCry	30	Rl8gLsg7d	/t/dd00002
1182	8251	14907	MtnCg2VdOA8_160.wav	7.836	8.707	Other	160	MtnCg2VdOA8	/m/0ytgt
191	10869	16426	Wa2xihNkIPE_30.wav	0.0	10.0	Other	30	Wa2xihNkIPE	/t/dd00135
855	2808	4518	jyAVwXhbR5g_30.wav	7.137	8.811	Other	30	jyAVwXhbR5g	/t/dd00001
951	2932	15732	KIl8G6Dvm4A_110.wav	0.486	2.383	Other	110	KIl8G6Dvm4A	/m/0ytgt
1376	9479	8190	hBDrDdTPqEs_10.wav	1.38	1.916	BabyCry	10	hBDrDdTPqEs	/t/dd00002
605	10864	4674	mTGxgXC-WuA_20.wav	9.677	10.0	Other	20	mTGxgXC-WuA	/t/dd00001
436	3737	15245	6U-UMQPqusQ_30.wav	6.023	8.54	Other	30	6U-UMQPqusQ	/t/dd00005
1824	6331	17657	_100.wav	6.564	7.366	BabyCry	100		/t/dd00002
1490	9841	8780	33D-gg4ZYyc_30.wav	8.259	9.689	BabyCry	30	33D-gg4ZYyc	/t/dd00002
2389	3516	16356	o_0.wav	2.362	4.488	BabyCry	0	o	/t/dd00002
369	8865	7309	KkcdRpE8w_15.wav	8.335	8.745	Other	15	KkcdRpE8w	/t/dd00005
1286	5951	248	FurQtQsHByM_20.wav	1.409	2.992	BabyCry	20	FurQtQsHByM	/t/dd00002
1258	5268	12008	uQVlRLSUDcM_30.wav	3.905	4.579	BabyCry	30	uQVlRLSUDcM	/t/dd00002
498	283	17992	Bco7UQu9w2E_110.wav	3.669	4.058	Other	110	Bco7UQu9w2E	/t/dd00005
129	1339	2141	Xi2Taxbihn4_0.wav	0.363	3.111	Other	0	Xi2Taxbihn4	/t/dd00135
1331	7340	2596	NKeHstOy5lM_0.wav	3.447	6.973	BabyCry	0	NKeHstOy5lM	/t/dd00002
1774	3575	2351	gpy0tsYP8SY_30.wav	4.588	4.938	BabyCry	30	gpy0tsYP8SY	/t/dd00002
1360	7737	414	3uVdX0Yg2Mg_50.wav	4.402	5.124	BabyCry	50	3uVdX0Yg2Mg	/t/dd00002
1357	2630	18477	ZnGO4o9SqHY_90.wav	6.795	7.913	BabyCry	90	ZnGO4o9SqHY	/t/dd00002
1179	9273	8855	6Uh6IubaYO8_110.wav	6.984	8.583	Other	110	6Uh6IubaYO8	/m/0ytgt
2009	8536	15081	jgXecFKbzuM_10.wav	8.352	9.631	BabyCry	10	jgXecFKbzuM	/t/dd00002
1803	1745	14185	2A7YfsS8Bhk_24.wav	7.554	9.599	BabyCry	24	2A7YfsS8Bhk	/t/dd00002
611	1267	563	FBrWOjBreTI_0.wav	4.845	6.103	Other	0	FBrWOjBreTI	/t/dd00001
1301	2325	6051	e8Ttks8PSyw_20.wav	0.487	1.993	BabyCry	20	e8Ttks8PSyw	/t/dd00002
2288	4914	15008	yOpYiaqPwwQ_4.wav	2.532	3.149	BabyCry	4	yOpYiaqPwwQ	/t/dd00002
1081	2711	14085	qGYAkYO_300.wav	6.727	7.479	Other	300	qGYAkYO	/m/0ytgt
263	232	3502	Kq8tJe2iyp8_30.wav	0.0	2.578	Other	30	Kq8tJe2iyp8	/t/dd00135
543	488	12643	VUcOXPJ9HjI_0.wav	0.118	0.252	Other	0	VUcOXPJ9HjI	/t/dd00005
932	2387	4852	G0tpKazaG6I_30.wav	7.885	8.828	Other	30	G0tpKazaG6I	/m/0ytgt
2098	7442	15837	FPxauG7I5fM_270.wav	5.698	10.0	BabyCry	270	FPxauG7I5fM	/t/dd00002
1555	1175	13916	QjK9AJQLP6k_30.wav	1.191	3.66	BabyCry	30	QjK9AJQLP6k	/t/dd00002
1093	7950	10376	gSVfiigLH4M_40.wav	1.144	2.519	Other	40	gSVfiigLH4M	/m/0ytgt
1755	261	17179	OrDFHDcPefA_430.wav	0.008	9.795	BabyCry	430	OrDFHDcPefA	/t/dd00002
622	3631	8645	SHA0im4Hv4I_0.wav	2.205	5.275	Other	0	SHA0im4Hv4I	/t/dd00001
1632	7055	15604	xVQCXKl2sbw_20.wav	2.937	3.833	BabyCry	20	xVQCXKl2sbw	/t/dd00002
